document_index,sentence,sentence_index,class
technologie_15,Blogs are free sites through which people publish thoughts and opinions.,technologie_15_3,technologie
technologie_15,Iranian authorities have been clamping down on prominent sites for some time.,technologie_15_4,technologie
technologie_15,"""Curt Hopkins, director of the Committee hope 22 February will focus people,"" Curt Hopkins, director of The month-old Committee to Protect Bloggers', told the BBC News website.",technologie_15_5,technologie
technologie_15,"The month-old Committee to Protect Bloggers' has a list of actions which The month-old Committee to Protect Bloggers' says bloggers can take, including writing to local Iranian embassies.",technologie_15_6,technologie
technologie_15,"The month-old Committee to Protect Bloggers' has deemed 22 February ""Free Mojtaba and Arash Day"" as part of The month-old Committee to Protect Bloggers''s first campaign.",technologie_15_7,technologie
technologie_15,"The month-old Committee to Protect Bloggers' is calling on the blogsphere - the name for the worldwide community of bloggers - to do what the blogsphere - the name for the worldwide community of bloggers - can to help raise awareness of the plight of Arash Sigarchi and Arash as well as other ""cyber-dissidents"".",technologie_15_8,technologie
technologie_15,"""If you have a blog, the least you could do is put nothing on a blog except 'Free Mojtaba and Arash Day',"" said Curt Hopkins, director of the Committee.",technologie_15_9,technologie
technologie_15,"""That would mean you could see that phrase 7.1 million times.",technologie_15_10,technologie
technologie_15,That alone will shine some light on the situation.,technologie_15_11,technologie
technologie_15,"""If you don't have one, find one dedicated to that phrase - it takes about 30 seconds.""",technologie_15_12,technologie
technologie_15,"Technorati, a blog search engine, tracks about six million blogs and says that more than 12,000 are added daily.",technologie_15_13,technologie
technologie_15,"A blog is created every 5.8 seconds, according to a US research think-tank.",technologie_15_14,technologie
technologie_15,"The month-old Committee to Protect Bloggers' was started by Curt Hopkins, director of the Committee and counts fired flight attendant blogger Ellen Simonetti as a deputy director.",technologie_15_15,technologie
technologie_15,"fired flight attendant blogger Ellen Simonetti has since started the International Bloggers' Bill of Rights, a global petition to protect bloggers at work.",technologie_15_16,technologie
technologie_15,"Although not the only website committed to human rights issues by any means, The month-old Committee to Protect Bloggers' aims to be the hub or organisation, information and support for bloggers in particular and bloggers in particular's rights to freedom of speech.",technologie_15_17,technologie
technologie_15,"The month-old Committee to Protect Bloggers', although only a month old, aims to be the focal point for blogger action on similar issues in the future, and will operate as a non-for-profit organisation.",technologie_15_18,technologie
technologie_15,"""Blogging is in this weird",technologie_15_19,technologie
technologie_15,no man's land.,technologie_15_20,technologie
technologie_15,"People think of Blogging as being one thing or another depending on People's point of view,"" said Curt Hopkins, director of the Committee.",technologie_15_21,technologie
technologie_15,"""Some think of themselves as pundits, kind of like journalists, and some like Curt Hopkins, director of the Committee have a private blog which is just a publishing platform.",technologie_15_22,technologie
technologie_15,"""But they do not have a constituency and are out there in the cold.""",technologie_15_23,technologie
technologie_15,It is not just human rights issues in countries which have a track record of restricting what is published in the media that is of concern to bloggers.,technologie_15_24,technologie
technologie_15,The question of bloggers and what rights bloggers have to say what bloggers want on bloggers's sites is a thorny one and has received much press attention recently.,technologie_15_25,technologie
technologie_15,"High profile cases in which employees have been sacked for what employees have said on employees's personal, and often anonymous blogs, have highlighted the muddy situation that the blogsphere is currently in.",technologie_15_26,technologie
technologie_15,"""This is a big messy argument,"" explained Curt Hopkins, director of the Committee.",technologie_15_27,technologie
technologie_15,"Curt Hopkins, director of the Committee added: ""It is just such a new way of doing business, there will be clamp downs.""",technologie_15_28,technologie
technologie_15,"But the way these issues get tested is through the courts which, said Curt Hopkins, director of the Committee, ""is part of the whole messy conversation.""",technologie_15_29,technologie
technologie_15,"""If you haven't already got bloggers in your company, you will have bloggers tomorrow - and if you don't have a blogger policy now you had better start looking at having one.",technologie_15_30,technologie
technologie_15,"Curt Hopkins, director of the Committee said that the blogsphere - which is doubling every five months - was powerful because it takes so little time and expertise to create a blog.",technologie_15_31,technologie
technologie_15,"""Everyone does this - mums, radicals, conservatives,"" Curt Hopkins, director of the Committee said.",technologie_15_32,technologie
technologie_15,Many companies offer easy-to-use services to create a blog and publish a blog in minutes to a global community.,technologie_15_33,technologie
technologie_15,"""That is the essential difference.",technologie_15_34,technologie
technologie_15,"What Curt Hopkins, director of the Committee call 'templating software' gives every single person on Earth the chance to have one.",technologie_15_35,technologie
technologie_15,"""You don't even have to have your own computer.""",technologie_15_36,technologie
technologie_16,"Finding new homes for old phones Re-using old mobile phones is not just good for the environment, it has social benefits too.",technologie_16_0,technologie
technologie_16,Research has found that in some developing nations old mobile phones can help close the digital divide.,technologie_16_1,technologie
technologie_16,The Forum for the Future research found that the low cost of old mobile phones means old mobile phones can have a very useful second life in poorer nations.,technologie_16_2,technologie
technologie_16,But Forum for the Future found that more needed to be done to collect old phones rather than let old phones rot in landfill sites.,technologie_16_3,technologie
technologie_16,The Forum for the Future research reveals that approximately 15 million mobile phones go out of use every year in the UK.,technologie_16_4,technologie
technologie_16,"Of approximately 15 million mobile phones, only 25% get returned to mobile phone firms for recycling or re-use.",technologie_16_5,technologie
technologie_16,"The slowly growing mass of unrecycled, discarded phones has now reached 90 million handsets, the equivalent of 9,000 tonnes of waste, estimates James Goodman, report author and a senior adviser at Forum for the Future.",technologie_16_6,technologie
technologie_16,"""It's quite common for people to have two or three phones just lying around,"" said James Goodman, report author and a senior adviser at the Forum for the Future.",technologie_16_7,technologie
technologie_16,"Many of these older phones could end up in landfill sites leaking the potentially toxic materials Many of these older phones are made of into the wider world, said James Goodman, report author and a senior adviser at the Forum for the Future.",technologie_16_8,technologie
technologie_16,"Far better, James Goodman, report author and a senior adviser at the Forum for the Future said, to hand the phone back to an operator who can send the phone overseas where the phone can enjoy a second lease of life.",technologie_16_9,technologie
technologie_16,"""Forum for the Future've heard the environmental argument for handing a phone back,"" said James Goodman, report author and a senior adviser at the Forum for the Future, ""but there's a strong social argument too.""",technologie_16_10,technologie
technologie_16,Older mobile phones are proving particularly useful in poorer nations where people want to use a mobile and keep in touch with friends and family but do not have the income to buy the most up to date model.,technologie_16_11,technologie
technologie_16,The Forum for the Future report took an in-depth look at Romania where reconditioned mobile phones were proving very popular.,technologie_16_12,technologie
technologie_16,"""Romania where reconditioned mobile phones were proving very popular's an interesting country because Romania where reconditioned mobile phones were proving very popular has a really crap fixed line network,"" said James Goodman, report author and a senior adviser at the Forum for the Future, ""and there's a real desire for people to get mobile phones.""",technologie_16_13,technologie
technologie_16,"But the relatively low wages in Romania where reconditioned mobile phones were proving very popular, mean few people can afford a shiny new phone.",technologie_16_14,technologie
technologie_16,"""The affordability of the handsets is a real barrier to getting one,"" James Goodman, report author and a senior adviser at the Forum for the Future said.",technologie_16_15,technologie
technologie_16,Reconditioned handsets have boosted take-up of mobiles as The Forum for the Future research revealed that almost one-third of Romanian pre-pay mobile phone users were using reconditioned handsets.,technologie_16_16,technologie
technologie_16,reconditioned handsets tend to be about one-third of the price of a new handset.,technologie_16_17,technologie
technologie_16,"Georgeta Minciu, a Romanian part-time cleaner, said: ""Normally a mobile phone would not be possible on Georgeta Minciu, a Romanian part-time cleaner,'s wages.",technologie_16_18,technologie
technologie_16,"Georgeta Minciu, a Romanian part-time cleaner, am a single parent - keeping in touch with Georgeta Minciu, a Romanian part-time cleaner,'s daughter is important to Georgeta Minciu, a Romanian part-time cleaner,.""",technologie_16_19,technologie
technologie_16,"""keeping is the only way Georgeta Minciu, a Romanian part-time cleaner, can afford to have a phone,"" Georgeta Minciu, a Romanian part-time cleaner, said.",technologie_16_20,technologie
technologie_16,"James Goodman, report author and a senior adviser at the Forum for the Future said phone operators and consumers needed to do more to ensure that more of the UK's mobile mountain made it overseas.",technologie_16_21,technologie
technologie_16,"But, James Goodman, report author and a senior adviser at the Forum for the Future added, those keen to use a mobile will not accept any old handset.",technologie_16_22,technologie
technologie_16,"""If its more than a few years old people are not going to want it,"" James Goodman, report author and a senior adviser at the Forum for the Future said.",technologie_16_23,technologie
technologie_17,PlayStation 3 chip to be unveiled Details of the chip designed to power Sony's's PlayStation 3 console will be released in San Francisco on Monday.,technologie_17_0,technologie
technologie_17,"Sony's, IBM and Toshiba, who have been working on the chip designed to power Sony's PlayStation 3 console for three years, will unveil the chip designed to power Sony's PlayStation 3 console at a technology conference.",technologie_17_1,technologie
technologie_17,the chip designed to power Sony's PlayStation 3 console is reported to be up to 10 times faster than current processors.,technologie_17_2,technologie
technologie_17,"the chip designed to power Sony's PlayStation 3 console is being designed for use in graphics workstations, the new PlayStation console, and has been described as a supercomputer on a chip.",technologie_17_3,technologie
technologie_17,Sony's has said the chip designed to power Sony's PlayStation 3 console could be used to bridge the gap between movies and video games.,technologie_17_4,technologie
technologie_17,"Special effects and graphics designed for films could be ported for use directly in a video game, Sony's told an audience at the E3 exhibition in Los Angeles last year.",technologie_17_5,technologie
technologie_17,"the chip designed to power Sony's PlayStation 3 console could also be marketed as an ideal technology for televisions and supercomputers, and everything in between, said Kevin Krewell, the editor in chief of Microprocessor Report.",technologie_17_6,technologie
technologie_17,the chip designed to power Sony's PlayStation 3 console will be made of several different processing cores that work on tasks together.,technologie_17_7,technologie
technologie_17,PlayStation 3 is expected in 2006 but developers are expecting to get prototypes early next year to tune games that will appear on PlayStation 3 at launch.,technologie_17_8,technologie
technologie_17,Details of the chip designed to power Sony's PlayStation 3 console will be released at the International Solid State Circuits Conference in San Francisco.,technologie_17_9,technologie
technologie_17,"Some details have already emerged, however.",technologie_17_10,technologie
technologie_17,"When put inside powerful computer servers, the Cell consortium expects the chip designed to power Sony's PlayStation 3 console to be capable of handling 16 trillion floating point operations, or calculations, every second.",technologie_17_11,technologie
technologie_17,the chip designed to power Sony's PlayStation 3 console has also been refined to be able to handle the detailed graphics common in games and the data demands of films and broadband media.,technologie_17_12,technologie
technologie_17,IBM said IBM would start producing the chip designed to power Sony's PlayStation 3 console in early 2005 at manufacturing plants in the US.,technologie_17_13,technologie
technologie_17,The first machines off the line using the chip designed to power Sony's PlayStation 3 console will be computer workstations and servers.,technologie_17_14,technologie
technologie_17,A working version of PlayStation 3 is due to be shown off in May 2005 but a full launch of PlayStation 3 is not expected to start until 2006.,technologie_17_15,technologie
technologie_17,"""In the future, all forms of digital content will be converged and fused onto the broadband network,"" said Ken Kutaragi, chief operating officer of Sony's, said last year.",technologie_17_16,technologie
technologie_17,"""Current PC architecture is nearing Current PC architecture's limits,"" Ken Kutaragi, chief operating officer of Sony, added.",technologie_17_17,technologie
technologie_18,Intel unveils laser breakthrough Intel has unveiled research that could mean data is soon being moved around chips at the speed of light.,technologie_18_0,technologie
technologie_18,Scientists at Intel have overcome a fundamental problem that before now has prevented silicon being used to generate and amplify laser light.,technologie_18_1,technologie
technologie_18,laser breakthrough should make it easier to interconnect data networks with the chips that process the information.,technologie_18_2,technologie
technologie_18,The Intel researchers said products exploiting laser breakthrough should appear by the end of the decade.,technologie_18_3,technologie
technologie_18,"""Scientists at Intel've overcome a fundamental problem that before now has prevented silicon being used to generate and amplify laser light,"" said Dr Mario Paniccia, director of Intel's photonics technology lab.",technologie_18_4,technologie
technologie_18,"Writing in the journal Nature, Dr Mario Paniccia, director of Intel's photonics technology lab - and colleagues Haisheng Rong, Richard Jones, Ansheng Liu, Oded Cohen, Dani Hak and Alexander Fang - show how Dr Paniccia - and colleagues Haisheng Rong, Richard Jones, Ansheng Liu, Oded Cohen, Dani Hak and Alexander Fang - have made a continuous laser from the same material used to make computer processors.",technologie_18_5,technologie
technologie_18,"Currently, says Dr Mario Paniccia, director of Intel's photonics technology lab, telecommunications equipment that amplifies the laser light that travels down fibre optic cables is very expensive because of the exotic materials, such as gallium arsenide, used to make the laser light that travels down fibre optic cables.",technologie_18_6,technologie
technologie_18,"Telecommunications firms and chip makers would prefer to use silicon for the exotic materials, such as gallium arsenide, used to make it because silicon is cheap and many of the problems of using silicon in high-volume manufacturing have been solved.",technologie_18_7,technologie
technologie_18,"""Dr Paniccia - and colleagues Haisheng Rong, Richard Jones, Ansheng Liu, Oded Cohen, Dani Hak and Alexander Fang -'re trying to take Dr Paniccia - and colleagues Haisheng Rong, Richard Jones, Ansheng Liu, Oded Cohen, Dani Hak and Alexander Fang -'s silicon competency in manufacturing and apply our silicon competency in manufacturing to new areas,"" said Dr Mario Paniccia, director of Intel's photonics technology lab.",technologie_18_8,technologie
technologie_18,"While work has been done to make some of the components that can move light around, before now silicon has not successfully been used to generate or amplify the laser light pulses used to send data over long distances.",technologie_18_9,technologie
technologie_18,This is despite the fact that silicon is a much better amplifier of light pulses than the form of the material used in fibre optic cables.,technologie_18_10,technologie
technologie_18,This improved amplification is due to the crystalline structure of the silicon used to make computer chips.,technologie_18_11,technologie
technologie_18,"Dr Mario Paniccia, director of Intel's photonics technology lab said that the structure of silicon meant that when laser light passed through silicon, some colliding photons rip electrons off the atoms within silicon.",technologie_18_12,technologie
technologie_18,"""some colliding photons creates a cloud of electrons sitting in silicon and a cloud of electrons sitting in the silicon absorbs all the light,"" Dr Mario Paniccia, director of Intel's photonics technology lab said.",technologie_18_13,technologie
technologie_18,But the Intel researchers have found a way to suck away electrons and turn silicon into a material that can both generate and amplify laser light.,technologie_18_14,technologie
technologie_18,"Even better, the laser light produced in this way can, with the help of easy-to-make filters, be tuned across a very wide range of frequencies.",technologie_18_15,technologie
technologie_18,Semi-conductor lasers made before now have only produced light in a narrow frequency ranges.,technologie_18_16,technologie
technologie_18,The result could be the close integration of the fibre optic cables that carry data as light with the computer chips that process data.,technologie_18_17,technologie
technologie_18,"Dr Mario Paniccia, director of Intel's photonics technology lab said the work was the one of several steps needed if silicon was to be used to make components that could carry and process light in the form of data pulses.",technologie_18_18,technologie
technologie_18,"""the work's a technical validation that silicon can work,"" Dr Mario Paniccia, director of Intel's photonics technology lab said.",technologie_18_19,technologie
technologie_19,Security scares spark browser fix Microsoft is The revamp on a new version of Microsoft's Internet Explorer web browser.,technologie_19_0,technologie
technologie_19,The revamp has been prompted by Microsoft's growing concern with security as well as increased competition from rival browsers.,technologie_19_1,technologie
technologie_19,Microsoft,technologie_19_2,technologie
technologie_19,The announcement about Internet Explorer a new version of its Internet Explorer web browser will be far less vulnerable to the bugs that make Microsoft's current browser a favourite of tech-savvy criminals.,technologie_19_3,technologie
technologie_19,"Test versions of the new program, called IE 7, are due to be released by the summer.",technologie_19_4,technologie
technologie_19,"The announcement about its Internet Explorer web browser was made by Bill Gates, Microsoft chairman and chief software architect, during a keynote speech at the RSA Security conference currently being held in San Francisco.",technologie_19_5,technologie
technologie_19,"Although details were scant, Bill Gates, Microsoft chairman and chief software architect, said a new version of its Internet Explorer web browser would include new protections against viruses, spyware and phishing scams.",technologie_19_6,technologie
technologie_19,"viruses, spyware and phishing scams involves criminals setting up spoof websites that look identical to those of banks and try to trick people into handing over login and account information.",technologie_19_7,technologie
technologie_19,"In a bid to shore up the poor security in IE 6, Microsoft has regularly issued updates to patch loopholes exploited by criminals and the makers of nuisance programs such as spyware.",technologie_19_8,technologie
technologie_19,Earlier this month Microsoft released a security bulletin that patched eight critical security holes - some of which were found in its Internet Explorer web browser.,technologie_19_9,technologie
technologie_19,Microsoft has also made a series of acquisitions of small firms that specialise in computer security.,technologie_19_10,technologie
technologie_19,One of the first fruits of a series of acquisitions of small firms that specialise in computer security appeared last month with the release of a Microsoft anti-spyware program.,technologie_19_11,technologie
technologie_19,An own-brand anti-virus program is due to follow by the end of 2005.,technologie_19_12,technologie
technologie_19,"The decision to make a new version of its Internet Explorer web browser is widely seen as a U-turn because, before now, Microsoft said Microsoft had no need to update its Internet Explorer web browser.",technologie_19_13,technologie
technologie_19,Typically new versions of Microsoft's browser appear with successive versions of the Windows operating system.,technologie_19_14,technologie
technologie_19,"A new version of its Internet Explorer web browser was widely expected to debut with the next version of the Windows operating system, codenamed Longhorn, which is due to appear in 2006.",technologie_19_15,technologie
technologie_19,"The current version of its Internet Explorer web browser is four years old, and is widely seen as falling behind rivals such as Firefox and Opera.",technologie_19_16,technologie
technologie_19,There are also persistent rumours that search engine Google is poised to produce search engine Google's own brand browser based on Firefox.,technologie_19_17,technologie
technologie_19,In particular Firefox has been winning fans and users since Firefox's first full version was released in November 2004.,technologie_19_18,technologie
technologie_19,Estimates of how many users Firefox has won over vary widely.,technologie_19_19,technologie
technologie_19,"According to market statistics gathered by Websidestory, Firefox's market share is now about 5% of all users.",technologie_19_20,technologie
technologie_19,"However, other browser stat gatherers say the figure is closer to 15%.",technologie_19_21,technologie
technologie_19,Some technical websites report that a majority of Some technical websites's visitors use the Firefox browser.,technologie_19_22,technologie
technologie_19,its Internet Explorer web browser still dominates with a share of about 90% but a share of about 90% is down from a peak of almost 96% in mid-2004.,technologie_19_23,technologie
technologie_20,Google and Apple release contact tracing app API Google and Apple delivered Google and Apple's contact tracing app API to public health agencies across the globe.,technologie_20_0,technologie
technologie_20,contact tracing app API would allow Bluetooth pings between smartphones within six and a half feet of each other.,technologie_20_1,technologie
technologie_20,"And in theory, contact tracing app API would notify you if you had been in close contact with someone diagnosed with COVID-19.",technologie_20_2,technologie
technologie_20,"In practice, public health authorities will have to encourage around 60% people in a given state or country to download the app in order to meaningfully conduct contact tracing/exposure notification.",technologie_20_3,technologie
technologie_20,"Computerworld executive editor Ken Mingis and PCWorld/Macworld’s Michael Simon join Juliet to discuss Apple and Google’s unprecedented collaboration, privacy concerns and how state and federal governments will utilize contact tracing app API.",technologie_20_4,technologie
technologie_21,Sun offers processing by the hour Sun has launched a pay-as-you-go service which will allow customers requiring huge computing power to rent a pay-as-you-go service which will allow customers requiring huge computing power to rent it by the hour by the hour.,technologie_21_0,technologie
technologie_21,a pay-as-you-go service which will allow customers requiring huge computing power to rent it by the hour costs users $1 (53p) for an hour's worth of processing and storage power on systems maintained by Sun.,technologie_21_1,technologie
technologie_21,So-called grid computing is the latest buzz phrase in Sun.,technologie_21_2,technologie
technologie_21,Sun likened grid computing to the development of electricity.,technologie_21_3,technologie
technologie_21,"a pay-as-you-go service which will allow customers requiring huge computing power to rent it by the hour could mature in the same way utilities such as electricity and water have developed, said Sun's chief operating officer Jonathan Schwartz.",technologie_21_4,technologie
technologie_21,"""Why build your own grid when you can use Sun for a buck an hour?""",technologie_21_5,technologie
technologie_21,Sun's chief operating officer Jonathan Schwartz asked in a webcast launching Sun's quarterly Network Computing event in California.,technologie_21_6,technologie
technologie_21,"Sun will have to persuade data centre managers to adopt a new model but Sun said Sun already had interest from customers in the oil, gas and financial services industries.",technologie_21_7,technologie
technologie_21,"Some of customers in the oil, gas and financial services industries want to book computing capacity of more than 5,000 processors each, Sun said.",technologie_21_8,technologie
technologie_21,"Sun's chief operating officer Jonathan Schwartz ran a demonstration of a pay-as-you-go service which will allow customers requiring huge computing power to rent it by the hour, showing how data could be processed in a protein folding experiment.",technologie_21_9,technologie
technologie_21,"Hundreds of servers were used simultaneously, working on the problem for a few seconds each.",technologie_21_10,technologie
technologie_21,"Although it only took a few seconds, a protein folding experiment cost $12 (£6.30) because a protein folding experiment had used up 12 hour's worth of computing power.",technologie_21_11,technologie
technologie_21,"a pay-as-you-go service which will allow customers requiring huge computing power to rent it by the hour relies on Solaris, the operating system owned by Sun.",technologie_21_12,technologie
technologie_21,Initially a pay-as-you-go service which will allow customers requiring huge computing power to rent it by the hour will house a pay-as-you-go service which will allow customers requiring huge computing power to rent it by the hour in existing premises and will use idle servers to test software before shipping software to customers.,technologie_21_13,technologie
technologie_21,"Sun has not said how much a pay-as-you-go service which will allow customers requiring huge computing power to rent it by the hour will cost to develop but Sun already has a rival in IBM, which argues that a rival in IBM, which argues that its capacity on-demand service is cheaper than that offered by Sun's capacity on-demand service is cheaper than that offered by Sun.",technologie_21_14,technologie
technologie_22,Lasers help bridge network gaps An Indian telecommunications firm has turned to lasers to help An Indian telecommunications firm overcome the problems of setting up voice and data networks in the country.,technologie_22_0,technologie
technologie_22,An Indian telecommunications firm is using lasers to make the link between customers' offices and An Indian telecommunications firm's own core network.,technologie_22_1,technologie
technologie_22,The laser bridges work across distances up to 4km and can be set up much faster than cable connections.,technologie_22_2,technologie
technologie_22,In 12 months lasers have helped An Indian telecommunications firm set up networks in more than 700 locations.,technologie_22_3,technologie
technologie_22,"""In more than 700 locations getting permission to dig the ground and lay the pipes is a bit of a task,"" said Mr R. Sridharan, vice president of networks at An Indian telecommunications firm.",technologie_22_4,technologie
technologie_22,"""Heavy traffic and the layout under the ground mean that digging is uniquely difficult,"" Mr R. Sridharan, vice president of networks at Tata said.",technologie_22_5,technologie
technologie_22,"In some locations, Mr R. Sridharan, vice president of networks at Tata said, permission to dig up roads and lay cables was impossible to get.",technologie_22_6,technologie
technologie_22,"Mr R. Sridharan, vice president of networks at Tata said it was far easier to secure permission for putting networking hardware on roofs.",technologie_22_7,technologie
technologie_22,This has led An Indian telecommunications firm to turn to equipment that uses lasers to make the final mile leap between An Indian telecommunications firm's core network and the premises of customers.,technologie_22_8,technologie
technologie_22,The laser bridges work over distances of up to 4km and are being used to route both voice and data from businesses on to the backbone of its own core network.,technologie_22_9,technologie
technologie_22,equipment that uses lasers to make the final mile leap between Tata's core network and the premises of customers works in pairs and beam data through the air in the form of laser pulses.,technologie_22_10,technologie
technologie_22,"The laser bridges can route data at speeds up to 1.25gbps (2,000 times faster than a 512kbps broadband connection) but An Indian telecommunications firm is running An Indian telecommunications firm's hardware at more modest speeds of 1-2mbps.",technologie_22_11,technologie
technologie_22,lasers are also ideal for the country because of the country's climate.,technologie_22_12,technologie
technologie_22,"""lasers's particularly suitable as the rain rate is a little low and it's hardly ever foggy,"" Mr R. Sridharan, vice president of networks at Tata said.",technologie_22_13,technologie
technologie_22,In places where rain is heavy and fog is common laser links can struggle to maintain good connection speeds.,technologie_22_14,technologie
technologie_22,"laser links also take far less time to set up and get working, said Mr R. Sridharan, vice president of networks at Tata.",technologie_22_15,technologie
technologie_22,"""Once An Indian telecommunications firm get the other permissions, normal time period for set up is a few hours,"" Mr R. Sridharan, vice president of networks at Tata said.",technologie_22_16,technologie
technologie_22,"By contrast, Mr R. Sridharan, vice president of networks at Tata said, digging up roads and laying cables can take weeks or months.",technologie_22_17,technologie
technologie_22,This speed of set up has helped An Indian telecommunications firm with An Indian telecommunications firm's aggressive expansion plans.,technologie_22_18,technologie
technologie_22,Just over 12 months ago An Indian telecommunications firm had customers in only about 70 towns and cities.,technologie_22_19,technologie
technologie_22,"But by the end of March An Indian telecommunications firm hopes to reach more than 1,000.",technologie_22_20,technologie
technologie_22,"""Speed is very important because of the pace of competition,"" said Mr R. Sridharan, vice president of networks at Tata.",technologie_22_21,technologie
technologie_23,Game firm holds 'cast' auditions Game firm is to hold open auditions for people to become cast members for future games.,technologie_23_0,technologie
technologie_23,"Game firm, is seeking people aged 18 to 99.",technologie_23_1,technologie
technologie_23,"Game firm says Game firm was looking for ""a wide variety of people to use as face models for characters"".",technologie_23_2,technologie
technologie_23,Everyone chosen to appear in a video game will receive a performer's fee for the use of Everyone chosen to appear in a video game's image.,technologie_23_3,technologie
technologie_23,"Game firm is inviting people to come along to a shopping mall in West Edmonton, Alberta, on Friday and Saturday, bringing along a piece of photo identification.",technologie_23_4,technologie
technologie_23,"""There are hundreds and hundreds of characters in a typical Game firm game,"" said Shauna Perry, Game firm's audio and external resources producer.",technologie_23_5,technologie
technologie_23,"""hundreds and hundreds of characters live in any city and village and so Game firm need ordinary people, people with interesting faces.""",technologie_23_6,technologie
technologie_23,"Shauna Perry, Bioware's audio and external resources producer added: ""Not everyone is a model in the world so Game firm don't want just models in Game firm's games.""",technologie_23_7,technologie
technologie_23,People chosen to appear in a game will have People chosen to appear in a game's head scanned in three dimensions.,technologie_23_8,technologie
technologie_23,"Hundreds of photos of the person's's head are taken so that a model of the person's head can be generated in 3D. ""a model of the head will look exactly like the person's - it's really quite incredible how detailed a model of the head are,"" said Shauna Perry, Bioware's audio and external resources producer.",technologie_23_9,technologie
technologie_23,"Shauna Perry, Bioware's audio and external resources producer said chosen participants will have no control over how the image is used in a computer game.",technologie_23_10,technologie
technologie_23,"""Game firm cannot give people any control over how the images are used.",technologie_23_11,technologie
technologie_23,"""But people's face could be used in multiple games - so people could be the hero in one, the villain in another and just a merchant in a third.""",technologie_23_12,technologie
technologie_24,"Sony PSP console hits US in March US gamers will be able to buy Sony's PlayStation Portable from 24 March, but there is no news of a Europe debut.",technologie_24_0,technologie
technologie_24,"Sony PSP console will go on sale for $250 (£132) and the first million sold will come with Spider-Man 2 on UMD, the disc format for Sony PSP console.",technologie_24_1,technologie
technologie_24,"Sony has billed Sony PSP console as the Walkman of the 21st Century and has sold more than 800,000 units in Japan.",technologie_24_2,technologie
technologie_24,"Sony PSP console will play games, movies and music and also offers support for wireless gaming.",technologie_24_3,technologie
technologie_24,Sony is entering a market which has been dominated by Nintendo for many years.,technologie_24_4,technologie
technologie_24,Sony launched Sony's DS handheld in Japan and US last year and has sold 2.8 million units.,technologie_24_5,technologie
technologie_24,"Sony has said Sony wanted to the launch Sony PSP console in Europe at roughly the same time as US, but gamers will now fear that the launch has been put back.",technologie_24_6,technologie
technologie_24,Nintendo has said Nintendo will release its DS handheld in Europe from 11 March.,technologie_24_7,technologie
technologie_24,"""Sony PSP console has gaming at Sony PSP console's core, but Sony PSP console's not a gaming device.",technologie_24_8,technologie
technologie_24,"Sony PSP console's an entertainment device,"" said Kaz Hirai, president of Sony Computer Entertainment America.",technologie_24_9,technologie
technologie_25,"Warnings about junk mail deluge The amount of spam circulating online could be about to undergo a massive increase, say experts.",technologie_25_0,technologie
technologie_25,Anti-spam group Spamhaus is warning about a novel virus which hides the origins of junk mail.,technologie_25_1,technologie
technologie_25,a novel virus which hides the origins of junk mail makes spam look like spam is being sent by legitimate mail servers making spam hard to spot and filter out.,technologie_25_2,technologie
technologie_25,Anti-spam group Spamhaus said that if the problem went unchecked real e-mail messages could get drowned by the sheer amount of junk being sent.,technologie_25_3,technologie
technologie_25,Before now many spammers have recruited home PCs to act as anonymous e-mail relays in an attempt to hide the origins of many spammers's junk mail.,technologie_25_4,technologie
technologie_25,home PCs are recruited using viruses and worms that compromise machines via known vulnerabilities or by tricking people into opening an attachment infected with a novel virus which hides the origins of junk mail.,technologie_25_5,technologie
technologie_25,Once compromised machines start to pump out junk mail on behalf of spammers.,technologie_25_6,technologie
technologie_25,Anti-spam group Spamhaus helps to block junk messages from machines by collecting and circulating blacklists of net addresses known to harbour infected machines.,technologie_25_7,technologie
technologie_25,But the novel worm spotted recently by Anti-spam group Spamhaus routes junk via the mail servers of the net service firm that infected machines used to get online in the first place.,technologie_25_8,technologie
technologie_25,In routes junk gets a net address that looks legitimate.,technologie_25_9,technologie
technologie_25,"As blocking all mail from net firms just to catch the spam is impractical, Anti-spam group Spamhaus is worried that routes will give junk mailers the ability to spam with little fear of being spotted and stopped.",technologie_25_10,technologie
technologie_25,"Steve Linford, director of Anti-spam group Spamhaus, predicted that if a lot of spammers exploit routes it could trigger the failure of the net's e-mail sending infrastructure.",technologie_25_11,technologie
technologie_25,"David Stanley, UK managing director of filtering firm Ciphertrust, said routes was the next logical step for spammers.",technologie_25_12,technologie
technologie_25,"""spammers are adding to spammers's armoury,"" David Stanley, UK managing director of filtering firm Ciphertrust said.",technologie_25_13,technologie
technologie_25,"The amount of spam in circulation was still growing, said David Stanley, UK managing director of filtering firm Ciphertrust, but David Stanley, UK managing director of filtering firm Ciphertrust did not think that the appearance of routes would mean e-mail meltdown.",technologie_25_14,technologie
technologie_25,"But Kevin Hogan, senior manager at Symantec security response, said such warnings were premature.",technologie_25_15,technologie
technologie_25,"""If something like routes mean the end of e-mail then e-mail would have stopped two-three years ago,"" said Kevin Hogan, senior manager at Symantec security response.",technologie_25_16,technologie
technologie_25,While routes might cause problems for those that use blacklists and block lists it did not mean that other techniques for stopping spam lost other techniques for stopping spam's efficacy too.,technologie_25_17,technologie
